Data;Prec;Temp;Umidade;VentoRaj;Coluna1
2020-03-10;0;22,475;87,333333;7,8;
2020-03-11;17,6;23,6;78,166667;11,4;
2020-03-12;0;25,775;75,375;9,4;
2020-03-13;0;24,3375;79,625;8,9;
2020-03-14;0;25,779167;75,791667;8,9;
2020-03-15;2,6;23,220833;79,291667;9,2;
2020-03-16;1,2;22,525;64,625;7,4;
2020-03-17;0;22,920833;66,791667;12;
2020-03-18;1,8;22,658333;80;14,3;
2020-03-19;5,6;22,545833;75,375;11;
2020-03-20;,2;20,520833;76,166667;10,3;
2020-03-21;,2;20,416667;70,291667;6,4;
2020-03-22;0;21,783333;71,25;6,7;
2020-03-23;0;23,2875;70,541667;11;
2020-03-24;0;23,845833;68,625;13,4;
2020-03-25;0;23,9375;68,416667;10,9;
2020-03-26;0;23,35;75,208333;8,2;
2020-03-27;0;23,829167;73,791667;11,8;
2020-03-28;0;24,2;68,791667;11,2;
2020-03-29;0;25,475;70,25;7,8;
2020-03-30;0;24,3625;78,25;7;
2020-03-31;0;22,991667;80,791667;12,2;
2020-04-01;1,4;23,525;71,25;12,2;
2020-04-02;20,2;21,245833;72,291667;19,8;
2020-04-03;1,2;19,116667;69,916667;21,8;
2020-04-04;0;18,170833;70,166667;6,6;
2020-04-05;0;20,208333;68,791667;9,8;
2020-04-06;0;22,083333;67,583333;15,7;
2020-04-07;0;14,420833;59,916667;18,2;
2020-04-08;0;14,679167;70,666667;12,5;
2020-04-09;,4;17,491667;73,125;11,8;
2020-04-10;3,4;16,691667;78;8,5;
2020-04-11;0;17,020833;76,416667;7,1;
2020-04-12;,2;17,2;77,958333;7,8;
2020-04-13;0;20,458333;68;10,6;
2020-04-14;,2;17,8375;76,666667;17,3;
2020-04-15;2,8;16,841667;67,541667;17,6;
2020-04-16;0;17,454167;73,916667;11;
2020-04-17;0;17,425;79,5;8,3;
2020-04-18;,2;17,166667;81,708333;7,6;
2020-04-19;0;20,745833;74,75;11,5;
2020-04-20;0;21,533333;72,208333;8,5;
2020-04-21;0;21,5125;72,583333;9,1;
2020-04-22;0;18,9125;83,791667;7,6;
2020-04-23;0;20,841667;80,125;8,3;
2020-04-24;0;22,266667;74,125;10,8;
2020-04-25;0;23,566667;67,541667;9,3;
2020-04-26;,4;20,9;80,666667;9,1;
2020-04-27;,2;20,145833;70,375;14,7;
2020-04-28;9;21,233333;79,75;12,9;
2020-04-29;12,2;20,141667;66,708333;11,4;
2020-04-30;,2;15,979167;65,208333;12,2;
2020-05-01;0;14,195833;80,875;10;
2020-05-02;1;14,870833;78,833333;10,5;
2020-05-03;,2;14,9125;74,625;6,6;
2020-05-04;0;16,8375;78,75;6,7;
2020-05-05;1,2;17,745833;75,416667;15,8;
2020-05-06;0;13,695833;69,833333;17;
2020-05-07;0;12,954167;71,75;9,5;
2020-05-08;0;12,229167;71,958333;7,3;
2020-05-09;0;16,3375;71,291667;7;
2020-05-10;0;18,658333;67,208333;8,9;
2020-05-11;0;19,5125;66,666667;8,1;
2020-05-12;,2;17,35;75,875;6,5;
2020-05-13;3,4;16,170833;84,166667;10;
2020-05-14;,2;12,429167;80,25;10,6;
2020-05-15;0;12,45;70,291667;9,3;
2020-05-16;,2;16,720833;55,083333;10,2;
2020-05-17;0;19,4375;53,041667;9,6;
2020-05-18;0;15,779167;82,625;7,2;
2020-05-19;0;19,583333;74,25;10,3;
2020-05-20;0;20,1625;75,375;8,5;
2020-05-21;,8;19,441667;80,791667;10,6;
2020-05-22;17;18,245833;91,041667;8,5;
2020-05-23;15,8;17,091667;92,416667;13,4;
2020-05-24;59,6;14,108333;80,125;12;
2020-05-25;0;13,995833;68,125;16;
2020-05-26;,8;12,916667;71,125;14,7;
2020-05-27;0;11,570833;76,875;6,7;
2020-05-28;,2;14,333333;76,333333;5;
2020-05-29;0;16,4375;75,958333;7;
2020-05-30;0;16,525;76,291667;5,8;
2020-05-31;,2;13,995833;70,916667;13,3;
2020-06-01;0;11,2625;68,5;12,5;
2020-06-02;0;12,579167;83,25;8,5;
2020-06-03;0;11,158333;85;7,2;
2020-06-04;0;15,8;78,125;9;
2020-06-05;,6;16,8375;87,041667;13,8;
2020-06-06;24,8;14,75;84,166667;16,8;
2020-06-07;,2;14,458333;82,166667;6,2;
2020-06-08;0;14,816667;83,833333;6,8;
2020-06-09;0;13,975;82,666667;9,2;
2020-06-10;0;11,795833;84,916667;8;
2020-06-11;1,4;17,045833;90,791667;6;
2020-06-12;70;16,908333;92,083333;15;
2020-06-13;18,2;14,416667;68,291667;14,6;
2020-06-14;0;7,466667;62,416667;7,3;
2020-06-15;0;10,55;78,75;10,3;
2020-06-16;0;16,8;82;8,4;
2020-06-17;0;17,925;82,083333;10,2;
2020-06-18;1,6;17,3;81,916667;19,3;
2020-06-19;7,8;13,704167;85,583333;10,1;
2020-06-20;33,4;16,225;91,333333;6,7;
2020-06-21;10,6;19,158333;87,791667;12;
2020-06-22;1;15,458333;89,333333;11,6;
2020-06-23;0;19,15;81,791667;11,5;
2020-06-24;0;20,025;73;9;
2020-06-25;29;15,495833;84,458333;17,6;
2020-06-26;2,8;8,945833;73,291667;10,3;
2020-06-27;0;9,275;77,958333;7,4;
2020-06-28;0;8,995833;81,166667;4,9;
2020-06-29;0;10,875;82,75;10;
2020-06-30;4,4;14,595833;90,541667;11,8;
2020-07-01;35;11,770833;84,041667;23,1;
2020-07-02;3;8,820833;75,5;11;
2020-07-03;0;8,320833;76,041667;6,5;
2020-07-04;0;10,258333;74,541667;7,7;
2020-07-05;0;13,091667;78,666667;7,9;
2020-07-06;0;9,8875;79;7,6;
2020-07-07;,2;10,954167;80,458333;9,8;
2020-07-08;13;11,608333;86,416667;15,6;
2020-07-09;14,6;9,7875;75,125;13;
2020-07-10;0;10,595833;76,5;10,2;
2020-07-11;1,8;12,233333;75,041667;9,3;
2020-07-12;0;11,3125;78,583333;6,9;
2020-07-13;0;9,058333;66,958333;13,6;
2020-07-14;0;6,475;59,125;12,4;
2020-07-15;0;6,495833;65,958333;5,9;
2020-07-16;0;8,4125;84,208333;12,3;
2020-07-17;2,4;13,183333;90,416667;8,4;
2020-07-18;,2;18,016667;79,916667;8,7;
2020-07-19;0;20,408333;73;7;
2020-07-20;0;21,095833;68,75;6,4;
2020-07-21;0;20,958333;68;7,1;
2020-07-22;0;20,179167;71,458333;6,6;
2020-07-23;0;19,316667;75,625;9;
2020-07-24;0;15,633333;81,958333;9,9;
2020-07-25;27,8;10,279167;73,541667;12,8;
2020-07-26;0;10,516667;65;6,9;
2020-07-27;0;12,1625;79,583333;7,5;
2020-07-28;4,6;9,645833;75,791667;11,6;
2020-07-29;0;7,375;73,125;7,8;
2020-07-30;0;8,1;80,083333;7,1;
2020-07-31;0;13,929167;73,75;10,5;
2020-08-01;0;13;83,583333;7,1;
2020-08-02;0;15,45;83,125;7,4;
2020-08-03;,2;17,716667;80,458333;4,5;
2020-08-04;0;16,7875;82,041667;6,1;
2020-08-05;,2;16,8125;82;9,1;
2020-08-06;0;18,670833;72,291667;7,7;
2020-08-07;0;15,741667;87;7,4;
2020-08-08;0;14,129167;87,5;6,2;
2020-08-09;0;15,379167;82,916667;8,4;
2020-08-10;0;19,595833;70,708333;8,5;
2020-08-11;5;10,966667;64,5;14,2;
2020-08-12;,2;8,970833;69,625;7,2;
2020-08-13;0;13,2625;79,958333;6,7;
2020-08-14;0;13,195833;83,833333;8,2;
2020-08-15;0;15,191667;79,958333;11;
2020-08-16;0;10,854167;62,5;8,5;
2020-08-17;0;12,295833;66,708333;6;
2020-08-18;0;13,370833;84,625;7;
2020-08-19;0;12,383333;76,458333;14,8;
2020-08-20;0;7,9625;65,333333;17,5;
2020-08-21;0;7,6625;62,583333;10,5;
2020-08-22;0;9,704167;61,916667;6,2;
2020-08-23;0;12,216667;78,958333;11,1;
2020-08-24;0;16,425;76,125;12,9;
2020-08-25;0;17,045833;71,083333;16;
2020-08-26;0;17,333333;77,458333;13,4;
2020-08-27;0;15,179167;89;10,6;
2020-08-28;31,8;16,525;88,791667;8,6;
2020-08-29;3,4;16,316667;89,791667;11,7;
2020-08-30;2,4;10,904167;75,666667;12,7;
2020-08-31;0;8,429167;80,333333;7,9;
2020-09-01;15;11,004167;87,916667;11,7;
2020-09-02;28;14,520833;90;15,2;
2020-09-03;2,2;14,158333;76,375;13,4;
2020-09-04;0;12,554167;75,541667;6,5;
2020-09-05;0;13,054167;77,125;6,9;
2020-09-06;,6;14,2;76,916667;11;
2020-09-07;0;14,716667;70,625;11;
2020-09-08;0;15,420833;75,291667;12,1;
2020-09-09;0;17,179167;84,958333;13,3;
2020-09-10;3,4;16,125;81,875;10,7;
2020-09-11;0;14,241667;87,333333;7,2;
2020-09-12;7,4;14,416667;86,916667;6,8;
2020-09-13;5,6;16,120833;90,25;12,4;
2020-09-14;15,4;13,841667;71,625;14,1;
2020-09-15;0;11,866667;73,708333;8,2;
2020-09-16;0;15,741667;83,75;11;
2020-09-17;,2;14,770833;83,375;6,5;
2020-09-18;,2;18,254167;73,916667;7,9;
2020-09-19;,2;13,204167;70,791667;12,2;
2020-09-20;0;10,345833;59,083333;10,6;
2020-09-21;0;10,220833;68,875;10;
2020-09-22;0;11,0125;69;7,5;
2020-09-23;0;15,795833;70,958333;7,7;
2020-09-24;0;15,416667;86,833333;7,3;
2020-09-25;0;14,904167;89,541667;6,5;
2020-09-26;10;17,3625;90,333333;14,6;
2020-09-27;50,8;18,8125;87,291667;17;
2020-09-28;17,6;17,258333;63,291667;13,8;
2020-09-29;0;14,3875;71,5;8,4;
2020-09-30;0;17,6375;81,875;10;
2020-10-01;24,2;19,0875;88,875;13,1;
2020-10-02;12,2;16,0125;85,416667;14,7;
2020-10-03;13,8;13,316667;75,5;10,6;
2020-10-04;8;14,395833;73,916667;15;
2020-10-05;13,4;16,6125;84,583333;12,8;
2020-10-06;0;14,4375;78,291667;13;
2020-10-07;0;15,654167;82,958333;5,9;
2020-10-08;,2;14,441667;76,625;8,3;
2020-10-09;0;15,295833;68,833333;9,9;
2020-10-10;4;13,6;74,416667;8,6;
2020-10-11;0;16,383333;72,375;12,5;
2020-10-12;0;18,079167;70,875;11,5;
2020-10-13;0;14,225;82,625;6,5;
2020-10-14;0;15,183333;81,708333;6,9;
2020-10-15;0;16,970833;81,25;7,5;
2020-10-16;0;18,758333;77,791667;12,8;
2020-10-17;0;19,354167;69,75;13,6;
2020-10-18;0;21,133333;74,958333;10,2;
2020-10-19;0;22,016667;76,375;10,3;
2020-10-20;0;18,820833;84,541667;11;
2020-10-21;0;17,416667;73,5;11,6;
2020-10-22;0;17,675;77,75;14,4;
2020-10-23;10,4;20,15;84,291667;13,4;
2020-10-24;0;20,904167;84,166667;7;
2020-10-25;0;21,35;84,041667;13,2;
2020-10-26;0;20,841667;85,958333;12;
2020-10-27;30,4;16,579167;92;17,4;
2020-10-28;8,8;19,091667;85,125;12,6;
2020-10-29;0;16,604167;69,125;12;
2020-10-30;0;15,1375;73,791667;10,9;
2020-10-31;0;17,4875;61,125;8,4;
2020-11-01;0;16,604167;64,75;7,1;
2020-11-02;0;15,904167;75,958333;7,9;
2020-11-03;0;18,166667;65,125;10,4;
2020-11-04;0;17,6;55,166667;9,6;
2020-11-05;0;18,7;67,375;10,5;
2020-11-06;0;19,279167;78,166667;12;
2020-11-07;0;19,370833;80;10,6;
2020-11-08;1,2;19,866667;76,5;9,4;
2020-11-09;0;19,408333;77;10,9;
2020-11-10;7,8;18,183333;87,583333;12,9;
2020-11-11;10,6;18,508333;88,208333;11,3;
2020-11-12;2,4;19,520833;85,958333;6,9;
2020-11-13;0;20,5;80,541667;5,7;
2020-11-14;0;21,379167;81,416667;11,1;
2020-11-15;,6;22,316667;85,833333;8,2;
2020-11-16;0;19,7875;78,875;11,3;
2020-11-17;0;17,2375;72,875;9,3;
2020-11-18;0;18,1;68,625;6,5;
2020-11-19;0;19,383333;66,208333;7,6;
2020-11-20;0;19,175;62,583333;9,4;
2020-11-21;0;18,75;54,75;7,7;
2020-11-22;0;19,079167;59,333333;8,9;
2020-11-23;0;20,9875;66,416667;12,6;
2020-11-24;0;23,7875;70,375;14,9;
2020-11-25;0;24,408333;71,75;13,6;
2020-11-26;0;22,3375;75,833333;10,5;
2020-11-27;0;20,9375;69,791667;11,7;
2020-11-28;0;23,4;80,208333;11,1;
2020-11-29;7,2;24,654167;72,666667;13,7;
2020-11-30;0;20,804167;71,75;11,4;
2020-12-01;0;20,3875;60,958333;10,5;
2020-12-02;0;22,125;74,666667;13,5;
2020-12-03;7,8;22,2125;76,25;16,6;
2020-12-04;,4;19,083333;69;10,3;
2020-12-05;0;17,804167;56,666667;9,5;
2020-12-06;0;18,9375;56,333333;8,6;
2020-12-07;55,2;17,716667;85,083333;14,3;
2020-12-08;14;20,870833;76,916667;9,9;
2020-12-09;0;22,008333;74,416667;7,3;
2020-12-10;0;23,05;68,291667;7,5;
2020-12-11;0;26,583333;67,625;11;
2020-12-12;15,6;22,754167;75,791667;13,8;
2020-12-13;16,4;23,841667;78,083333;11,5;
2020-12-14;,2;20,654167;62,833333;11,4;
2020-12-15;0;22,475;65,125;7,1;
2020-12-16;0;23,066667;75,208333;8,9;
2020-12-17;0;23,404167;77,333333;9,6;
2020-12-18;0;23,85;74,666667;12,3;
2020-12-19;0;24,475;75,833333;14,1;
2020-12-20;4;22,395833;53,625;12,9;
2020-12-21;0;18,545833;62,916667;10,4;
2020-12-22;0;18,475;71,333333;8,2;
2020-12-23;0;21,895833;68,125;10,4;
2020-12-24;0;23,108333;74,583333;13,6;
2020-12-25;0;23,8;71,416667;13,3;
2020-12-26;0;23,4625;70,125;12,8;
2020-12-27;0;23,666667;80,25;12,6;
2020-12-28;0;23,675;73,916667;11,4;
2020-12-29;0;23,358333;75,708333;9,2;
2020-12-30;0;26,466667;73,416667;13,7;
2020-12-31;5,4;21,7875;66,791667;11,5;
2021-01-01;0;22,125;52,166667;7,5;
2021-01-02;0;20,6;64,916667;8,5;
2021-01-03;0;23,204167;65,916667;11,1;
2021-01-04;0;24,379167;68,041667;14,2;
2021-01-05;0;23,945833;76,583333;13,8;
2021-01-06;0;24,6375;79,458333;10,9;
2021-01-07;0;26,470833;66,333333;10,9;
2021-01-08;0;26,308333;57,416667;10;
2021-01-09;0;23,808333;75,208333;10,1;
2021-01-10;0;26,708333;74,791667;10,3;
2021-01-11;0;26,833333;73,041667;16,6;
2021-01-12;44;22,55;75,541667;12,4;
2021-01-13;0;21,533333;56,416667;9;
2021-01-14;0;22,9;54,458333;12,2;
2021-01-15;0;23,925;66,541667;13,3;
2021-01-16;34;23,083333;84,708333;16,9;
2021-01-17;17,6;23,7375;80,416667;13;
2021-01-18;4,4;20,766667;69,958333;9,4;
2021-01-19;0;21,066667;68,875;6,8;
2021-01-20;0;22,779167;66,541667;9,2;
2021-01-21;0;24,045833;68;10,9;
2021-01-22;0;24,708333;72,333333;11,6;
2021-01-23;0;25,195833;76,541667;10,3;
2021-01-24;0;24,8;77,166667;8,2;
2021-01-25;0;25,5875;77,416667;8;
2021-01-26;0;27,004167;74;16,6;
2021-01-27;31,8;23,983333;87,541667;12;
2021-01-28;17,8;23,691667;77,458333;7,4;
2021-01-29;0;25,5875;74,208333;9,5;
2021-01-30;6;25,604167;81,666667;9,2;
2021-01-31;36,6;23,329167;81,833333;15,8;
2021-02-01;,2;24,866667;77,125;9,7;
2021-02-02;7,2;25,066667;80,333333;10,4;
2021-02-03;21,4;24,529167;85,5;8,5;
2021-02-04;22,4;21,6375;81,041667;18;
2021-02-05;11,8;20,63913;69,869565;13,2;
2021-02-06;;;68,611111;8,5;
2021-02-07;;;70,421053;8,1;
2021-02-08;;22,431818;67,318182;14,4;
2021-02-09;;;74,916667;10;
2021-02-10;3,4;22,333333;80,625;11,7;
2021-02-11;5,4;24,041667;79;12,4;
2021-02-12;2,2;24,225;80,75;10;
2021-02-13;;;79,25;8,6;
2021-02-14;,2;23,904167;83,333333;13,8;
2021-02-15;27,4;23,586957;78,043478;7,9;
2021-02-16;;;80,533333;9,9;
2021-02-17;;;77,047619;9,8;
2021-02-18;0;21,365217;84,130435;12,5;
2021-02-19;;;71,8125;7;
2021-02-20;;23,417391;70,869565;11,7;
2021-02-21;;;72,578947;10,2;
2021-02-22;0;25,627273;70,045455;8,7;
2021-02-23;;;;10,5;
2021-02-24;;;;;
2021-02-25;;;;;
2021-02-26;;;;;
2021-02-27;;;;;
2021-02-28;;;;;
2021-03-01;;;;;
2021-03-02;;;;;
2021-03-03;;;;;
2021-03-04;;;;;
2021-03-05;;;;;
2021-03-06;;;;;
2021-03-07;;;;;
2021-03-08;;;;;
2021-03-09;;;;;
2021-03-10;;;;;
2021-03-11;;;;;
2021-03-12;;;;;
2021-03-13;;;;5,6;
2021-03-14;;;69,125;9;
2021-03-15;;;72,615385;7;
2021-03-16;;24,013043;73,869565;10,6;
2021-03-17;4;24,158333;75,708333;11,6;
2021-03-18;0;20,3;77,25;9,5;
2021-03-19;0;19,6;70,333333;6,7;
2021-03-20;0;24,404167;69,5;14,3;
2021-03-21;44;22,825;85,708333;10,7;
2021-03-22;3,2;;72,368421;9,1;
2021-03-23;;22,040909;77,545455;6,7;
2021-03-24;2,8;21,513636;78,772727;7,3;
2021-03-25;;;75,45;10;
2021-03-26;;;86,8;10,7;
2021-03-27;;;80,3;7,1;
2021-03-28;60,6;;85,55;8,6;
2021-03-29;;20,195652;75,73913;9,9;
2021-03-30;10,8;21,05;76,333333;10;
2021-03-31;,8;20,3125;69,458333;9,3;
2021-04-01;1,2;19,320833;78,666667;7,9;
2021-04-02;12,4;20,8;68,833333;7,5;
2021-04-03;5,6;20,895833;79,583333;9,9;
2021-04-04;,2;22,75;74,541667;11,6;
2021-04-05;0;23,045833;73,375;11,2;
2021-04-06;0;23,020833;80,291667;8,5;
2021-04-07;0;23,4375;76,208333;12;
2021-04-08;0;23,9375;73,5;12,5;
2021-04-09;0;24,770833;76,666667;8,7;
2021-04-10;6,6;22,840909;87,636364;13,3;
2021-04-11;;22,817391;82,304348;13,9;
2021-04-12;2,8;18,9125;77,291667;12,9;
2021-04-13;0;18,3625;75,416667;5,8;
2021-04-14;,2;19,4375;73,791667;9;
2021-04-15;0;20,958333;76,791667;9,1;
2021-04-16;1,6;21,058333;84,791667;6,3;
2021-04-17;,2;21,129167;82,041667;6,5;
2021-04-18;0;21,933333;69,416667;8,2;
2021-04-19;0;21,541667;62,166667;7,8;
2021-04-20;1;21,716667;67,916667;11,1;
2021-04-21;0;21,5375;67,291667;12,3;
2021-04-22;0;21,241667;68,541667;10,6;
2021-04-23;0;21,3;74,75;10,5;
2021-04-24;0;20,816667;78,458333;8,3;
2021-04-25;0;19,0125;73,083333;11,4;
2021-04-26;,6;17,025;76,875;13,4;
2021-04-27;0;15,369565;74,913043;8,7;
2021-04-28;0;15,066667;77,666667;8,7;
2021-04-29;0;;75,285714;5,3;
2021-04-30;;;80,076923;8,5;
2021-05-01;;20,033333;73,083333;9;
2021-05-02;0;20,095833;76,791667;5,1;
2021-05-03;0;22,2125;72,875;8;
2021-05-04;2,8;20,5375;77,25;11,7;
2021-05-05;5,8;15,345833;73,375;8,6;
2021-05-06;0;13,733333;71,291667;11,9;
2021-05-07;0;13,045833;74,25;9;
2021-05-08;,2;13,6;84,666667;7,2;
2021-05-09;,2;18,045833;76,541667;9,6;
2021-05-10;0;17,491667;86,916667;7,5;
2021-05-11;1,6;13,6875;76;8,5;
2021-05-12;,2;12,033333;75,333333;7,8;
2021-05-13;0;11,7125;73,041667;7,1;
2021-05-14;0;12,366667;76,541667;5,1;
2021-05-15;0;11,9;83,166667;4,4;
2021-05-16;,2;12,083333;80,958333;4,8;
2021-05-17;,2;12,6625;82,916667;8,5;
2021-05-18;0;11,729167;77,416667;8,4;
2021-05-19;,2;10,895833;79,791667;7,6;
2021-05-20;0;12,158333;85,75;4,8;
2021-05-21;,2;15,558333;87,625;15,3;
2021-05-22;12,8;17,625;76,833333;13,7;
2021-05-23;,2;13,679167;70,75;19,5;
2021-05-24;0;13,325;66,875;17,8;
2021-05-25;0;13,408333;64,416667;11,7;
2021-05-26;0;11,720833;72,833333;5,1;
2021-05-27;0;14,8;70,791667;8;
2021-05-28;0;15,35;79,875;13,3;
2021-05-29;1;13,729167;73,708333;12,6;
2021-05-30;0;7,983333;63,083333;10;
2021-05-31;0;10,5375;62,666667;9,1;
2021-06-01;0;14,229167;60,208333;6,9;
2021-06-02;0;15,791667;65,5;12,5;
2021-06-03;0;11,8375;76,708333;4,8;
2021-06-04;0;16,516667;78;9,3;
2021-06-05;0;18,770833;81;10,8;
2021-06-06;13,6;13,583333;82,208333;8,5;
2021-06-07;0;15,254167;76,458333;9,4;
2021-06-08;0;16,8625;76,916667;11,1;
2021-06-09;,4;17,604167;82,916667;13,9;
2021-06-10;,2;17,441667;84,75;8,7;
2021-06-11;0;12,204167;72,958333;12,1;
2021-06-12;,2;12,229167;66;8,5;
2021-06-13;0;14,7125;75,833333;6,4;
2021-06-14;0;15,991667;74,166667;7,2;
2021-06-15;0;12,5125;77,291667;10,6;
2021-06-16;0;9,3375;74,041667;10,1;
;;;;;
